  1.0000E+00  0.0000E+00  0.0000E+00  1.4429E+02  8.8312E+01  1.0100E+01
  1.0000E+00  1.0000E-01  5.4674E+01  0.0000E+00  8.8312E+01  1.0100E+01
  1.0000E+00  2.0000E+00  2.4546E+01  0.0000E+00  8.8312E+01  1.0100E+01
  1.0000E+00  6.0000E+00  8.6522E+00  0.0000E+00  8.8312E+01  1.0100E+01
  1.0000E+00  1.2000E+01  1.9509E+00  0.0000E+00  8.8312E+01  1.0100E+01
  1.0000E+00  2.4000E+01  2.7685E-02  0.0000E+00  8.8312E+01  1.0100E+01
  2.0000E+00  0.0000E+00  0.0000E+00  1.1714E+02  7.9037E+01  8.2000E+00
  2.0000E+00  1.0000E-01  6.5223E+01  0.0000E+00  7.9037E+01  8.2000E+00
  2.0000E+00  2.0000E+00  2.6952E+01  0.0000E+00  7.9037E+01  8.2000E+00
  2.0000E+00  6.0000E+00  4.4336E+00  0.0000E+00  7.9037E+01  8.2000E+00
  2.0000E+00  1.2000E+01  4.6187E-01  0.0000E+00  7.9037E+01  8.2000E+00
  2.0000E+00  2.4000E+01  1.4107E-02  0.0000E+00  7.9037E+01  8.2000E+00
