  1.0000E+00  0.0000E+00  0.0000E+00  1.2843E+03  1.2522E+03  8.9900E+01
  1.0000E+00  1.0000E-01  4.0502E+01  0.0000E+00  1.2522E+03  8.9900E+01
  1.0000E+00  2.0000E+00  3.6003E+01  0.0000E+00  1.2522E+03  8.9900E+01
  1.0000E+00  6.0000E+00  2.5227E+01  0.0000E+00  1.2522E+03  8.9900E+01
  1.0000E+00  1.2000E+01  1.5695E+01  0.0000E+00  1.2522E+03  8.9900E+01
  1.0000E+00  2.4000E+01  4.7977E+00  0.0000E+00  1.2522E+03  8.9900E+01
  2.0000E+00  0.0000E+00  0.0000E+00  1.0857E+03  1.4155E+03  7.6000E+01
  2.0000E+00  1.0000E-01  4.1389E+01  0.0000E+00  1.4155E+03  7.6000E+01
  2.0000E+00  2.0000E+00  3.5220E+01  0.0000E+00  1.4155E+03  7.6000E+01
  2.0000E+00  6.0000E+00  2.2314E+01  0.0000E+00  1.4155E+03  7.6000E+01
  2.0000E+00  1.2000E+01  1.7736E+01  0.0000E+00  1.4155E+03  7.6000E+01
  2.0000E+00  2.4000E+01  5.8513E+00  0.0000E+00  1.4155E+03  7.6000E+01
  3.0000E+00  0.0000E+00  0.0000E+00  1.1243E+03  1.4196E+03  7.8700E+01
  3.0000E+00  1.0000E-01  4.2013E+01  0.0000E+00  1.4196E+03  7.8700E+01
  3.0000E+00  2.0000E+00  2.4409E+01  0.0000E+00  1.4196E+03  7.8700E+01
  3.0000E+00  6.0000E+00  1.5864E+01  0.0000E+00  1.4196E+03  7.8700E+01
  3.0000E+00  1.2000E+01  7.0571E+00  0.0000E+00  1.4196E+03  7.8700E+01
  3.0000E+00  2.4000E+01  1.1956E+00  0.0000E+00  1.4196E+03  7.8700E+01
  4.0000E+00  0.0000E+00  0.0000E+00  1.0143E+03  1.1841E+03  7.1000E+01
  4.0000E+00  1.0000E-01  6.9303E+01  0.0000E+00  1.1841E+03  7.1000E+01
  4.0000E+00  2.0000E+00  4.1340E+01  0.0000E+00  1.1841E+03  7.1000E+01
  4.0000E+00  6.0000E+00  2.1262E+01  0.0000E+00  1.1841E+03  7.1000E+01
  4.0000E+00  1.2000E+01  4.2851E+00  0.0000E+00  1.1841E+03  7.1000E+01
  4.0000E+00  2.4000E+01  3.7026E-01  0.0000E+00  1.1841E+03  7.1000E+01
  5.0000E+00  0.0000E+00  0.0000E+00  1.2929E+03  1.3867E+03  9.0500E+01
  5.0000E+00  1.0000E-01  5.2297E+01  0.0000E+00  1.3867E+03  9.0500E+01
  5.0000E+00  2.0000E+00  4.5057E+01  0.0000E+00  1.3867E+03  9.0500E+01
  5.0000E+00  6.0000E+00  2.6885E+01  0.0000E+00  1.3867E+03  9.0500E+01
  5.0000E+00  1.2000E+01  1.5360E+01  0.0000E+00  1.3867E+03  9.0500E+01
