  1.0000E+00  0.0000E+00  0.0000E+00  9.5714E+01  6.1734E+01  6.7000E+00
  1.0000E+00  1.0000E-01  7.4491E+01  0.0000E+00  6.1734E+01  6.7000E+00
  1.0000E+00  2.0000E+00  5.1458E+01  0.0000E+00  6.1734E+01  6.7000E+00
  1.0000E+00  6.0000E+00  2.5102E+01  0.0000E+00  6.1734E+01  6.7000E+00
  1.0000E+00  1.2000E+01  1.2965E+01  0.0000E+00  6.1734E+01  6.7000E+00
  1.0000E+00  2.4000E+01  2.1099E+00  0.0000E+00  6.1734E+01  6.7000E+00
  2.0000E+00  0.0000E+00  0.0000E+00  1.0571E+02  6.1698E+01  7.4000E+00
  2.0000E+00  1.0000E-01  4.0140E+01  0.0000E+00  6.1698E+01  7.4000E+00
  2.0000E+00  2.0000E+00  2.6667E+01  0.0000E+00  6.1698E+01  7.4000E+00
  2.0000E+00  6.0000E+00  2.0768E+01  0.0000E+00  6.1698E+01  7.4000E+00
  2.0000E+00  1.2000E+01  1.3605E+01  0.0000E+00  6.1698E+01  7.4000E+00
  2.0000E+00  2.4000E+01  6.6555E+00  0.0000E+00  6.1698E+01  7.4000E+00
  3.0000E+00  0.0000E+00  0.0000E+00  8.4286E+01  6.4601E+01  5.9000E+00
  3.0000E+00  1.0000E-01  5.6525E+01  0.0000E+00  6.4601E+01  5.9000E+00
  3.0000E+00  2.0000E+00  5.2333E+01  0.0000E+00  6.4601E+01  5.9000E+00
  3.0000E+00  6.0000E+00  3.3427E+01  0.0000E+00  6.4601E+01  5.9000E+00
  3.0000E+00  1.2000E+01  1.9454E+01  0.0000E+00  6.4601E+01  5.9000E+00
  3.0000E+00  2.4000E+01  3.8608E+00  0.0000E+00  6.4601E+01  5.9000E+00
  4.0000E+00  0.0000E+00  0.0000E+00  1.0286E+02  5.6660E+01  7.2000E+00
  4.0000E+00  1.0000E-01  4.8092E+01  0.0000E+00  5.6660E+01  7.2000E+00
  4.0000E+00  2.0000E+00  4.6334E+01  0.0000E+00  5.6660E+01  7.2000E+00
  4.0000E+00  6.0000E+00  2.2329E+01  0.0000E+00  5.6660E+01  7.2000E+00
  4.0000E+00  1.2000E+01  1.4674E+01  0.0000E+00  5.6660E+01  7.2000E+00
  4.0000E+00  2.4000E+01  2.5522E+00  0.0000E+00  5.6660E+01  7.2000E+00
  5.0000E+00  0.0000E+00  0.0000E+00  8.5714E+01  6.1340E+01  6.0000E+00
  5.0000E+00  1.0000E-01  5.0207E+01  0.0000E+00  6.1340E+01  6.0000E+00
  5.0000E+00  2.0000E+00  3.8224E+01  0.0000E+00  6.1340E+01  6.0000E+00
  5.0000E+00  6.0000E+00  3.1883E+01  0.0000E+00  6.1340E+01  6.0000E+00
  5.0000E+00  1.2000E+01  1.0607E+01  0.0000E+00  6.1340E+01  6.0000E+00
  5.0000E+00  2.4000E+01  1.0419E+00  0.0000E+00  6.1340E+01  6.0000E+00
  6.0000E+00  0.0000E+00  0.0000E+00  9.1429E+01  5.6394E+01  6.4000E+00
  6.0000E+00  1.0000E-01  3.8202E+01  0.0000E+00  5.6394E+01  6.4000E+00
  6.0000E+00  2.0000E+00  3.8313E+01  0.0000E+00  5.6394E+01  6.4000E+00
  6.0000E+00  6.0000E+00  2.8609E+01  0.0000E+00  5.6394E+01  6.4000E+00
  6.0000E+00  1.2000E+01  1.3647E+01  0.0000E+00  5.6394E+01  6.4000E+00
  6.0000E+00  2.4000E+01  3.8563E+00  0.0000E+00  5.6394E+01  6.4000E+00
  7.0000E+00  0.0000E+00  0.0000E+00  1.0429E+02  5.7188E+01  7.3000E+00
  7.0000E+00  1.0000E-01  5.1931E+01  0.0000E+00  5.7188E+01  7.3000E+00
  7.0000E+00  2.0000E+00  3.8744E+01  0.0000E+00  5.7188E+01  7.3000E+00
  7.0000E+00  6.0000E+00  2.6757E+01  0.0000E+00  5.7188E+01  7.3000E+00
  7.0000E+00  1.2000E+01  1.9937E+01  0.0000E+00  5.7188E+01  7.3000E+00
  7.0000E+00  2.4000E+01  5.9669E+00  0.0000E+00  5.7188E+01  7.3000E+00
  8.0000E+00  0.0000E+00  0.0000E+00  9.2857E+01  6.3911E+01  6.5000E+00
  8.0000E+00  1.0000E-01  6.4511E+01  0.0000E+00  6.3911E+01  6.5000E+00
  8.0000E+00  2.0000E+00  4.0050E+01  0.0000E+00  6.3911E+01  6.5000E+00
  8.0000E+00  6.0000E+00  2.1027E+01  0.0000E+00  6.3911E+01  6.5000E+00
  8.0000E+00  1.2000E+01  1.9597E+01  0.0000E+00  6.3911E+01  6.5000E+00
  8.0000E+00  2.4000E+01  8.0354E+00  0.0000E+00  6.3911E+01  6.5000E+00
  9.0000E+00  0.0000E+00  0.0000E+00  8.4286E+01  5.5773E+01  5.9000E+00
  9.0000E+00  1.0000E-01  5.1712E+01  0.0000E+00  5.5773E+01  5.9000E+00
  9.0000E+00  2.0000E+00  4.5025E+01  0.0000E+00  5.5773E+01  5.9000E+00
  9.0000E+00  6.0000E+00  2.9112E+01  0.0000E+00  5.5773E+01  5.9000E+00
  9.0000E+00  1.2000E+01  1.5681E+01  0.0000E+00  5.5773E+01  5.9000E+00
  9.0000E+00  2.4000E+01  5.0126E+00  0.0000E+00  5.5773E+01  5.9000E+00
